target_format,syntax,line_item_structure,invoice_id,seller_id,buyer_id,issue_date,currency,subtotal,tax_amount,total_amount,seller_vat,buyer_vat,EndpointID,line_items,credit_note_status,VATID,line_items.invoice_lines,UEN,payment_reference,CompanyID,delivery_date,RegistrationNo
F_FACTURX,CII,nested,INV-TST-00744,HUBE-4421,MORE-9319,2024-01-15,EUR,245203.86,31876.5,277080.36,ATU06982993,FRDT666198392,,,SUPPORTED,ATU06982993,"[{'line': {'id': '1', 'item_details': {'description': 'Quality Management Certification', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}]",,,,,
F_PINT_SG,UBL,flat,INV-TST-00745,SELL-57627,LION-8637,2025-06-09,SGD,7524.4,1881.1,9405.5,NO420822170MVA,SG718625312L,,[],SUPPORTED,,,NO420822170MVA,,,,
F_FACTURX,CII,nested,INV-TST-00746,SELL-67950,PETI-5283,2025-10-12,EUR,127340.98,31835.24,159176.22,NO737089601MVA,FRUJ320046227,,,SUPPORTED,NO737089601MVA,"[{'line': {'id': '1', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Network Switch 48-Port PoE+', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'IT Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '11', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '12', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '13', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '14', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '15', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '16', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '17', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '18', 'item_details': {'description': 'IT Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '19', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '20', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '21', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '22', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '23', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '24', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '25', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '26', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '27', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '28', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '29', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '30', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '31', 'item_details': {'description': 'IT Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '32', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '33', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '34', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '35', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '36', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '37', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '38', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '39', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '40', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '41', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '42', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '43', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '44', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '45', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '46', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '47', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '48', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '49', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '50', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}]",,,,,
F_XREC_UBL,UBL,flat,INV-TST-00747,DIJK-6075,KRÜG-6104,2025-04-12,EUR,7845.5,706.1,8551.6,NL605803503B23,DE346594705,NL605803503B23,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00748,DIJK-8401,SCHN-2233,2025-11-28,EUR,220345.48,46272.55,266618.03,NL799118796B88,DE420728915,NL799118796B88,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00749,BAUE-1674,VISS-3118,2025-10-16,EUR,208269.59,39571.22,247840.81,DE235798882,NL369826014B89,,"[{'line_id': 1, 'description': 'Data Migration Service', 'quantity': 81, 'unit': 'HUR', 'unit_price': 308.87, 'line_total': 25018.47}, {'line_id': 2, 'description': 'Software License Enterprise Annual', 'quantity': 92, 'unit': 'EA', 'unit_price': 1991.86, 'line_total': 183251.12}]",SUPPORTED,,,,PAY-511822-00749,DE235798882,,
F_XREC_UBL,UBL,flat,INV-TST-00750,BERN-1746,WEBE-7870,2025-05-23,EUR,5031.28,503.13,5534.41,FRCW546709125,DE709057503,FRCW546709125,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00751,MORE-4724,SMIT-7764,2024-04-04,EUR,848.24,84.82,933.06,FRMA290448835,NL360549169B06,,"[{'line_id': 1, 'description': 'EMI Shielding Gasket 100mm', 'quantity': 57, 'unit': 'EA', 'unit_price': 5.93, 'line_total': 338.01}, {'line_id': 2, 'description': 'Wire Harness Custom 12-Pin', 'quantity': 37, 'unit': 'EA', 'unit_price': 13.79, 'line_total': 510.23}]",SUPPORTED,,,,PAY-930437-00751,FRMA290448835,,
F_PEPPOL,UBL,nested,INV-TST-00752,BERN-1707,SMIT-8576,2025-02-11,EUR,31584.61,0.0,31584.61,CHE323374382,NL449742547B09,,"[{'line_id': 1, 'description': 'Assembly Group 1', 'quantity': 1, 'unit': 'EA', 'unit_price': 2462.05, 'line_total': 2462.05, 'sub_items': [{'line_id': '1.1', 'description': 'Desk Organizer Set 5-Piece', 'quantity': 29, 'unit': 'EA', 'unit_price': 34.97, 'line_total': 1014.13}, {'line_id': '1.2', 'description': 'Ergonomic Office Chair Pro', 'quantity': 4, 'unit': 'EA', 'unit_price': 361.98, 'line_total': 1447.92}]}, {'line_id': 2, 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 96, 'unit': 'EA', 'unit_price': 303.36, 'line_total': 29122.56}]",SUPPORTED,,,,PAY-278988-00752,CHE323374382,,
F_PEPPOL,UBL,nested,INV-TST-00753,DIJK-1606,VAN-5317,2024-01-02,EUR,20097.98,1808.82,21906.8,NL482724873B77,BE0536843560,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Toner Cartridge Black HP 26A', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Document Shredder Cross-Cut', 'price': 0, 'qty': 1}}}]",,PAY-634789-00753,NL482724873B77,,
F_XREC_UBL,UBL,flat,INV-TST-00754,LION-2057,MÜLL-6438,2025-12-05,EUR,965.85,86.93,1052.78,SG910401375Q,DE107342864,SG910401375Q,[],SUPPORTED,,,,,,,
F_PINT_SG,UBL,flat,INV-TST-00755,HARM-1582,ORCH-5851,2024-03-30,SGD,234667.47,23466.75,258134.22,MY064637279549,SG301287507N,,[],SUPPORTED,,,MY064637279549,,,,
F_FACTURX,CII,nested,INV-TST-00756,WEBE-5793,BERN-9236,2025-02-01,EUR,150563.79,28607.12,179170.91,DE878692997,FRYX326195516,,,SUPPORTED,DE878692997,"[{'line': {'id': '1', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Network Switch 48-Port PoE+', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '11', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '12', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '13', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '14', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '15', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '16', 'item_details': {'description': 'SSD 1TB NVMe Enterprise', 'price': 0, 'qty': 1}}}, {'line': {'id': '17', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '18', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}, {'line': {'id': '19', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '20', 'item_details': {'description': 'UPS 3000VA Rackmount', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00757,ROSS-7775,VISS-4274,2025-02-07,EUR,52931.91,11645.02,64576.93,IT55688921164,NL154097837B09,,"[{'line_id': 1, 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 45, 'unit': 'EA', 'unit_price': 182.12, 'line_total': 8195.4}, {'line_id': 2, 'description': 'Network Switch 48-Port PoE+', 'quantity': 49, 'unit': 'EA', 'unit_price': 912.99, 'line_total': 44736.51}]",SUPPORTED,,,,PAY-697546-00757,IT55688921164,,
F_FACTURX,CII,nested,INV-TST-00758,MÜLL-3200,MORE-1836,2024-07-27,EUR,169081.39,11835.7,180917.09,DE029870561,FRY1075758994,,,SUPPORTED,DE029870561,"[{'line': {'id': '1', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Software License Enterprise Annual', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'CAT6A Cable 305m Box', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Cloud Hosting Monthly', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Server Rack Unit 42U', 'price': 0, 'qty': 1}}}, {'line': {'id': '10', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00759,MORE-2566,JANS-7575,2024-05-22,EUR,8345.14,458.98,8804.12,FRAC185120898,BE0278541156,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Monitor Arm Dual VESA', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Monitor Arm Dual VESA', 'price': 0, 'qty': 1}}}]",,,FRAC185120898,,
F_PEPPOL,UBL,nested,INV-TST-00760,LEFE-3050,JANS-9162,2024-06-13,EUR,5552.77,555.28,6108.05,FRB8020439931,MISSING,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Whiteboard Magnetic 120x90cm', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}]",,PAY-204915-00760,FRB8020439931,,
F_PEPPOL,UBL,nested,INV-TST-00761,FISC-2938,DE-3124,2024-12-08,EUR,170678.45,11947.49,182625.94,DE609467639,NL297112700B39,,"[{'line_id': 1, 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 64, 'unit': 'EA', 'unit_price': 270.62, 'line_total': 17319.68}, {'line_id': 2, 'description': 'Standing Desk Electric 160x80', 'quantity': 70, 'unit': 'EA', 'unit_price': 507.76, 'line_total': 35543.2}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 35229.03, 'line_total': 35229.03, 'sub_items': [{'line_id': '3.1', 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 31, 'unit': 'EA', 'unit_price': 232.95, 'line_total': 7221.45}, {'line_id': '3.2', 'description': 'Standing Desk Electric 160x80', 'quantity': 12, 'unit': 'EA', 'unit_price': 618.05, 'line_total': 7416.6}, {'line_id': '3.3', 'description': 'Ergonomic Office Chair Pro', 'quantity': 43, 'unit': 'EA', 'unit_price': 478.86, 'line_total': 20590.98}]}, {'line_id': 4, 'description': 'Assembly Group 4', 'quantity': 1, 'unit': 'EA', 'unit_price': 13356.24, 'line_total': 13356.24, 'sub_items': [{'line_id': '4.1', 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 18, 'unit': 'EA', 'unit_price': 302.96, 'line_total': 5453.28}, {'line_id': '4.2', 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 26, 'unit': 'EA', 'unit_price': 303.96, 'line_total': 7902.96}]}, {'line_id': 5, 'description': 'Standing Desk Electric 160x80', 'quantity': 95, 'unit': 'EA', 'unit_price': 728.74, 'line_total': 69230.3}]",SUPPORTED,,,,PAY-807467-00761,DE609467639,,
F_XREC_UBL,UBL,flat,INV-TST-00762,SELL-96154,WEBE-4286,2025-06-16,EUR,176165.7,26424.85,202590.55,NO131788691MVA,DE798110608,NO131788691MVA,[],SUPPORTED,,,,,,,
F_PINT_SG,UBL,flat,INV-TST-00763,WIRA-7482,LION-3228,2024-05-07,SGD,2757.07,0.0,2757.07,MY0930264156,SG074908708W,,[],SUPPORTED,,,MY0930264156,,,,
F_PEPPOL,UBL,nested,INV-TST-00764,ZÜRC-1284,VAN-3907,2025-08-06,EUR,12072.06,977.84,13049.9,CHE327694093,BE0304895058,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Welding Wire 1.2mm 15kg', 'price': 0, 'qty': 1}}}]",,PAY-507243-00764,CHE327694093,,
F_XREC_UBL,UBL,flat,INV-TST-00765,PERD-6561,MÜLL-3346,2025-08-23,EUR,148066.85,0.0,148066.85,MY604238895279,DE008105840,MY604238895279,[],SUPPORTED,,,,,,,
F_PINT_SG,UBL,flat,INV-TST-00766,MART-9818,MERI-2604,2024-01-31,SGD,30649.87,1685.74,32335.61,FRW3891827249,SG653065338N,,[],SUPPORTED,,,FRW3891827249,,,,
F_PEPPOL,UBL,nested,INV-TST-00767,MORE-4325,VISS-6628,2025-04-06,EUR,3731.8,746.36,4478.16,FRMM565761781,NL284871427B93,,"[{'line_id': 1, 'description': 'Precision Ground Shaft 25mm', 'quantity': 35, 'unit': 'MTR', 'unit_price': 90.76, 'line_total': 3176.6}, {'line_id': 2, 'description': 'CNC Machining Service', 'quantity': 4, 'unit': 'HUR', 'unit_price': 138.8, 'line_total': 555.2}]",SUPPORTED,,,,PAY-499793-00767,FRMM565761781,,
F_PEPPOL,UBL,nested,INV-TST-00768,KRÜG-4860,VISS-3531,2025-08-25,EUR,196725.6,13770.79,210496.39,DE621211936,NL073095064B47,,"[{'line_id': 1, 'description': 'Software License Enterprise Annual', 'quantity': 21, 'unit': 'EA', 'unit_price': 562.05, 'line_total': 11803.05}, {'line_id': 2, 'description': 'UPS 3000VA Rackmount', 'quantity': 90, 'unit': 'EA', 'unit_price': 314.04, 'line_total': 28263.6}, {'line_id': 3, 'description': 'Cybersecurity Audit', 'quantity': 55, 'unit': 'EA', 'unit_price': 794.48, 'line_total': 43696.4}, {'line_id': 4, 'description': 'Server Rack Unit 42U', 'quantity': 43, 'unit': 'EA', 'unit_price': 297.17, 'line_total': 12778.31}, {'line_id': 5, 'description': 'IT Consultation', 'quantity': 61, 'unit': 'HUR', 'unit_price': 38.86, 'line_total': 2370.46}, {'line_id': 6, 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 14, 'unit': 'EA', 'unit_price': 52.98, 'line_total': 741.72}, {'line_id': 7, 'description': 'UPS 3000VA Rackmount', 'quantity': 21, 'unit': 'EA', 'unit_price': 311.93, 'line_total': 6550.53}, {'line_id': 8, 'description': 'Cybersecurity Audit', 'quantity': 82, 'unit': 'EA', 'unit_price': 871.48, 'line_total': 71461.36}, {'line_id': 9, 'description': 'UPS 3000VA Rackmount', 'quantity': 38, 'unit': 'EA', 'unit_price': 256.89, 'line_total': 9761.82}, {'line_id': 10, 'description': 'Software License Enterprise Annual', 'quantity': 15, 'unit': 'EA', 'unit_price': 619.89, 'line_total': 9298.35}]",SUPPORTED,,,,PAY-776270-00768,DE621211936,,
F_PEPPOL,UBL,nested,INV-TST-00769,BAUE-5481,SMIT-6197,2025-12-02,EUR,90374.0,6326.18,96700.18,DE992470205,NL345210162B91,,"[{'line_id': 1, 'description': 'Assembly Group 1', 'quantity': 1, 'unit': 'EA', 'unit_price': 23642.55, 'line_total': 23642.55, 'sub_items': [{'line_id': '1.1', 'description': 'Standing Desk Electric 160x80', 'quantity': 32, 'unit': 'EA', 'unit_price': 589.83, 'line_total': 18874.56}, {'line_id': '1.2', 'description': 'Monitor Arm Dual VESA', 'quantity': 21, 'unit': 'EA', 'unit_price': 92.51, 'line_total': 1942.71}, {'line_id': '1.3', 'description': 'Filing Cabinet 4-Drawer Steel', 'quantity': 12, 'unit': 'EA', 'unit_price': 235.44, 'line_total': 2825.28}]}, {'line_id': 2, 'description': 'Standing Desk Electric 160x80', 'quantity': 9, 'unit': 'EA', 'unit_price': 585.62, 'line_total': 5270.58}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 3867.99, 'line_total': 3867.99, 'sub_items': [{'line_id': '3.1', 'description': 'Whiteboard Magnetic 120x90cm', 'quantity': 1, 'unit': 'EA', 'unit_price': 74.69, 'line_total': 74.69}, {'line_id': '3.2', 'description': 'Document Shredder Cross-Cut', 'quantity': 18, 'unit': 'EA', 'unit_price': 208.53, 'line_total': 3753.54}, {'line_id': '3.3', 'description': 'A4 Paper Premium 80gsm 500-Sheet', 'quantity': 7, 'unit': 'EA', 'unit_price': 5.68, 'line_total': 39.76}]}, {'line_id': 4, 'description': 'Assembly Group 4', 'quantity': 1, 'unit': 'EA', 'unit_price': 12447.82, 'line_total': 12447.82, 'sub_items': [{'line_id': '4.1', 'description': 'Whiteboard Magnetic 120x90cm', 'quantity': 1, 'unit': 'EA', 'unit_price': 88.2, 'line_total': 88.2}, {'line_id': '4.2', 'description': 'Ergonomic Office Chair Pro', 'quantity': 26, 'unit': 'EA', 'unit_price': 364.82, 'line_total': 9485.32}, {'line_id': '4.3', 'description': 'Whiteboard Magnetic 120x90cm', 'quantity': 3, 'unit': 'EA', 'unit_price': 73.22, 'line_total': 219.66}, {'line_id': '4.4', 'description': 'Whiteboard Magnetic 120x90cm', 'quantity': 27, 'unit': 'EA', 'unit_price': 98.32, 'line_total': 2654.64}]}, {'line_id': 5, 'description': 'Assembly Group 5', 'quantity': 1, 'unit': 'EA', 'unit_price': 45145.06, 'line_total': 45145.06, 'sub_items': [{'line_id': '5.1', 'description': 'Document Shredder Cross-Cut', 'quantity': 14, 'unit': 'EA', 'unit_price': 176.94, 'line_total': 2477.16}, {'line_id': '5.2', 'description': 'Ergonomic Office Chair Pro', 'quantity': 32, 'unit': 'EA', 'unit_price': 533.97, 'line_total': 17087.04}, {'line_id': '5.3', 'description': 'Ergonomic Office Chair Pro', 'quantity': 47, 'unit': 'EA', 'unit_price': 519.3, 'line_total': 24407.1}, {'line_id': '5.4', 'description': 'Monitor Arm Dual VESA', 'quantity': 14, 'unit': 'EA', 'unit_price': 83.84, 'line_total': 1173.76}]}]",SUPPORTED,,,,PAY-336252-00769,DE992470205,,
